"","taxon","latitude","longitude","type"
"1","Cucurbita_cordata",28.9547,-113.5625,"G"
"2","Cucurbita_cordata",24.2857661,-111.0109816,"H"
"3","Cucurbita_cordata",25.9346977,-111.5421361,"H"
"4","Cucurbita_cordata",25.947488,-111.7300052,"H"
"5","Cucurbita_cordata",25.9576506,-111.4609177,"H"
"6","Cucurbita_cordata",26.206709,-111.617512,"H"
"7","Cucurbita_cordata",26.456451,-111.648485,"H"
"8","Cucurbita_cordata",26.802645,-112.0622982,"H"
"9","Cucurbita_cordata",26.9105096,-112.045061,"H"
"10","Cucurbita_cordata",26.9107262,-112.9822799,"H"
"11","Cucurbita_cordata",26.9156916,-113.7368987,"H"
"12","Cucurbita_cordata",27.015153,-114.042982,"H"
"13","Cucurbita_cordata",27.164634,-113.4654046,"H"
"14","Cucurbita_cordata",27.2762613,-113.191559,"H"
"15","Cucurbita_cordata",27.424452,-113.4380353,"H"
"16","Cucurbita_cordata",27.8434911,-114.0275069,"H"
"17","Cucurbita_cordata",28.0066751,-113.873446,"H"
"18","Cucurbita_cordata",28.1474165,-113.6345345,"H"
"19","Cucurbita_cordata",28.516667,-113.75,"H"
"20","Cucurbita_cordata",28.744103,-113.753451,"H"
"21","Cucurbita_cordata",28.744103,-113.753451,"H"
"22","Cucurbita_cordata",28.744103,-113.753451,"H"
"23","Cucurbita_cordata",28.7700513,-113.4871398,"H"
"24","Cucurbita_cordata",30.5622903,-115.0077914,"H"
"25","Cucurbita_cordata",31.666667,-115.95,"H"
"26","Cucurbita_cordata",25.916667,-111.466667,"H"
"27","Cucurbita_cordata",28.14,-113.25,"H"
"28","Cucurbita_cordata",23.226944,-109.9625,"H"
"29","Cucurbita_cordata",24.0434888,-110.4315463,"H"
"30","Cucurbita_cordata",25.916667,-111.391667,"H"
"31","Cucurbita_cordata",27.091667,-112.325,"H"
"32","Cucurbita_cordata",27.691667,-113.025,"H"
"33","Cucurbita_cordata",24.141667,-110.841667,"H"
"34","Cucurbita_cordata",24.875,-110.975,"H"
"35","Cucurbita_cordata",25.491667,-111.925,"H"
"36","Cucurbita_cordata",25.903333,-111.368889,"H"
"37","Cucurbita_cordata",25.9484161,-111.4969647,"H"
"38","Cucurbita_cordata",26.260556,-112.473333,"H"
"39","Cucurbita_cordata",26.296936,-112.530679,"H"
"40","Cucurbita_cordata",26.875,-111.941667,"H"
"41","Cucurbita_cordata",27.303333,-112.902778,"H"
"42","Cucurbita_cordata",27.341667,-112.291667,"H"
"43","Cucurbita_cordata",27.491667,-113.308333,"H"
"44","Cucurbita_cordata",28.091667,-113.591667,"H"
"45","Cucurbita_cordata",28.241667,-113.408333,"H"
"46","Cucurbita_cordata",28.261111,-113.874722,"H"
"47","Cucurbita_cordata",28.375,-113.508333,"H"
"48","Cucurbita_cordata",28.391667,-113.325,"H"
"49","Cucurbita_cordata",28.758333,-113.616667,"H"
"50","Cucurbita_cordata",29.358333,-114.425,"H"
"51","Cucurbita_cordata",31.641667,-116.025,"H"
"52","Cucurbita_cordata",32.375,-117.091667,"H"
"53","Cucurbita_cordata",23.058333,-110.025,"H"
"54","Cucurbita_cordata",23.4513848,-109.9279362,"H"
"55","Cucurbita_cordata",25.925,-111.958333,"H"
"56","Cucurbita_cordata",27.291667,-112.825,"H"
"57","Cucurbita_cordata",27.608333,-113.075,"H"
"58","Cucurbita_cordata",26,-111.35,"H"
"59","Cucurbita_cordata",28.641697,-114.023861,"H"
"60","Cucurbita_cordata",28.643889,-114.046389,"H"
"61","Cucurbita_cordata",23.375,-109.775,"H"
"62","Cucurbita_cordata",23.608333,-110.108333,"H"
"63","Cucurbita_cordata",27.1,-112.975,"H"
"64","Cucurbita_cordata",27.108333,-112.991667,"H"
"65","Cucurbita_cordata",27.341667,-112.291667,"H"
"66","Cucurbita_cordata",28.008333,-113.008333,"H"
"67","Cucurbita_cordata",28.475,-113.425,"H"
"68","Cucurbita_cordata",28.725,-113.641667,"H"
"69","Cucurbita_cordata",28.758333,-113.625,"H"
"70","Cucurbita_cordata",28.758333,-113.616667,"H"
"71","Cucurbita_cordata",24.091667,-110.991667,"H"
"72","Cucurbita_cordata",24.091667,-110.991667,"H"
"73","Cucurbita_cordata",28.205,-114.043889,"H"
"74","Cucurbita_cordata",28.308333,-113.708333,"H"
"75","Cucurbita_cordata",28.308333,-113.708333,"H"
"76","Cucurbita_cordata",26.025,-111.358333,"H"
"77","Cucurbita_cordata",26.358333,-111.791667,"H"
"78","Cucurbita_cordata",26.358333,-111.775,"H"
"79","Cucurbita_cordata",26.358333,-111.791667,"H"
"80","Cucurbita_cordata",26.358333,-111.775,"H"
"81","Cucurbita_cordata",27.108333,-112.991667,"H"
"82","Cucurbita_cordata",27.108333,-112.991667,"H"
"83","Cucurbita_cordata",28.341667,-113.725,"H"
"84","Cucurbita_cordata",28.341667,-113.725,"H"
"85","Cucurbita_cordata",28.958333,-113.575,"H"
"86","Cucurbita_cordata",28.958333,-113.575,"H"
"87","Cucurbita_cordata",28.791667,-113.325,"H"
"88","Cucurbita_cordata",28.791667,-113.325,"H"
"89","Cucurbita_cordata",23.50039356,-110.0837089,"H"
"90","Cucurbita_cordata",28.74486,-113.754115,"H"
"91","Cucurbita_cordata",32.3826172,-115.5099536,"H"
"92","Cucurbita_cordata",25.933333,-111.533333,"H"
"93","Cucurbita_cordata",26.024444,-111.351944,"H"
"94","Cucurbita_cordata",26.358333,-112.608333,"H"
"95","Cucurbita_cordata",24.083,-110.983,"H"
"96","Cucurbita_cordata",24.083139,-110.983278,"H"
"97","Cucurbita_cordata",25.676353,-111.563475,"H"
"98","Cucurbita_cordata",28.14986,-113.74535,"H"
"99","Cucurbita_cordata",28.30417,-112.87667,"H"
"100","Cucurbita_cordata",24.083139,-110.983278,"H"
"101","Cucurbita_cordata",26.35,-112.6,"H"
"102","Cucurbita_cordata",26.350028,-112.599944,"H"
"103","Cucurbita_cordata",26.358333,-112.441667,"H"
"104","Cucurbita_cordata",27.083,-112.317,"H"
"105","Cucurbita_cordata",27.083444,-112.316611,"H"
"106","Cucurbita_cordata",27.091667,-112.325,"H"
"107","Cucurbita_cordata",27.558583,-113.095583,"H"
"108","Cucurbita_cordata",27.559,-113.096,"H"
"109","Cucurbita_cordata",28.466806,-113.416833,"H"
"110","Cucurbita_cordata",28.467,-113.417,"H"
"111","Cucurbita_cordata",28.475,-113.425,"H"
"112","Cucurbita_cordata",28.616556,-113.450111,"H"
"113","Cucurbita_cordata",28.617,-113.45,"H"
"114","Cucurbita_cordata",28.666528,-113.449889,"H"
"115","Cucurbita_cordata",28.667,-113.45,"H"
"116","Cucurbita_cordata",28.716694,-113.800028,"H"
"117","Cucurbita_cordata",28.717,-113.8,"H"
"118","Cucurbita_cordata",28.749972,-113.783139,"H"
"119","Cucurbita_cordata",28.75,-113.783,"H"
"120","Cucurbita_cordata",28.758333,-113.625,"H"
"121","Cucurbita_cordata",28.819123,-113.529604,"H"
"122","Cucurbita_cordata",28.833,-113.567,"H"
"123","Cucurbita_cordata",29.183,-113.85,"H"
"124","Cucurbita_cordata",29.183472,-113.849944,"H"
"125","Cucurbita_cordata",29.25,-114.2,"H"
"126","Cucurbita_cordata",29.25,-114.2,"H"
"127","Cucurbita_cordata",32.53875,-116.44858,"H"
"128","Cucurbita_cordata",25.925,-111.391667,"H"
"129","Cucurbita_cordata",27.091667,-112.325,"H"
"130","Cucurbita_cordata",27.691667,-113.025,"H"
"131","Cucurbita_cordata",25.916667,-111.541667,"H"
"132","Cucurbita_cordata",25.925,-111.541667,"H"
"133","Cucurbita_cordata",27.141667,-114.158333,"H"
"134","Cucurbita_cordata",28.608333,-113.408333,"H"
"135","Cucurbita_cordata",28.608333,-113.408333,"H"
"136","Cucurbita_cordata",24.13,-110.83,"H"
"137","Cucurbita_cordata",24.87,-110.97,"H"
"138","Cucurbita_cordata",26.35,-112.6,"H"
"139","Cucurbita_cordata",29.35,-114.42,"H"
"140","Cucurbita_digitata",31.56698,-111.05143,"G"
"141","Cucurbita_digitata",31.89392,-110.23419,"G"
"142","Cucurbita_digitata",31.99281,-110.69144,"G"
"143","Cucurbita_digitata",32.09121,-109.93988,"G"
"144","Cucurbita_digitata",32.23387,-108.05022,"G"
"145","Cucurbita_digitata",32.2351,-108.04025,"G"
"146","Cucurbita_digitata",32.28527,-110.74407,"G"
"147","Cucurbita_digitata",32.28579,-110.73991,"G"
"148","Cucurbita_digitata",32.29108,-110.79334,"G"
"149","Cucurbita_digitata",32.299008,-110.802397,"G"
"150","Cucurbita_digitata",32.3363,-111.21646,"G"
"151","Cucurbita_digitata",32.39514,-108.7243,"G"
"152","Cucurbita_digitata",32.42311,-108.67596,"G"
"153","Cucurbita_digitata",32.56842,-110.9229,"G"
"154","Cucurbita_digitata",32.60843,-110.85186,"G"
"155","Cucurbita_digitata",32.630812,-109.691541,"G"
"156","Cucurbita_digitata",32.76925,-109.474,"G"
"157","Cucurbita_digitata",33.754198,-111.874898,"G"
"158","Cucurbita_digitata",34.15749,-112.04612,"G"
"159","Cucurbita_digitata",27.018525,-109.62282,"H"
"160","Cucurbita_digitata",28.539941,-110.026006,"H"
"161","Cucurbita_digitata",30,-110.2,"H"
"162","Cucurbita_digitata",30.1004666,-115.6243581,"H"
"163","Cucurbita_digitata",30.1610886,-107.6620956,"H"
"164","Cucurbita_digitata",30.167897,-111.113306,"H"
"165","Cucurbita_digitata",30.2264,-111.078181,"H"
"166","Cucurbita_digitata",30.35,-107.95,"H"
"167","Cucurbita_digitata",30.383333,-107.866667,"H"
"168","Cucurbita_digitata",30.5589829,-108.0295715,"H"
"169","Cucurbita_digitata",30.635822,-110.967968,"H"
"170","Cucurbita_digitata",30.635822,-110.967968,"H"
"171","Cucurbita_digitata",30.666667,-109.35,"H"
"172","Cucurbita_digitata",30.816667,-109.2,"H"
"173","Cucurbita_digitata",30.833333,-108.75,"H"
"174","Cucurbita_digitata",31.22701,-110.977084,"H"
"175","Cucurbita_digitata",31.314044,-110.945956,"H"
"176","Cucurbita_digitata",31.333998,-108.53115,"H"
"177","Cucurbita_digitata",31.3389856,-115.4745402,"H"
"178","Cucurbita_digitata",31.3547552,-115.6731181,"H"
"179","Cucurbita_digitata",31.354867,-115.523106,"H"
"180","Cucurbita_digitata",31.4138,-111.0203,"H"
"181","Cucurbita_digitata",31.417885,-108.558097,"H"
"182","Cucurbita_digitata",31.440663,-108.427538,"H"
"183","Cucurbita_digitata",31.441488,-109.907574,"H"
"184","Cucurbita_digitata",31.441488,-109.907574,"H"
"185","Cucurbita_digitata",31.441488,-109.907574,"H"
"186","Cucurbita_digitata",31.441488,-109.907574,"H"
"187","Cucurbita_digitata",31.487124,-115.7432688,"H"
"188","Cucurbita_digitata",31.488702,-111.54205,"H"
"189","Cucurbita_digitata",31.666667,-115.816667,"H"
"190","Cucurbita_digitata",31.719573,-110.070841,"H"
"191","Cucurbita_digitata",31.752872,-109.429787,"H"
"192","Cucurbita_digitata",31.8276,-107.640023,"H"
"193","Cucurbita_digitata",31.835372,-109.03117,"H"
"194","Cucurbita_digitata",31.908781,-116.258285,"H"
"195","Cucurbita_digitata",31.973692,-111.095095,"H"
"196","Cucurbita_digitata",31.999525,-110.951202,"H"
"197","Cucurbita_digitata",31.999525,-110.951202,"H"
"198","Cucurbita_digitata",32.034518,-111.90707,"H"
"199","Cucurbita_digitata",32.15091,-110.4798,"H"
"200","Cucurbita_digitata",32.193966,-110.984814,"H"
"201","Cucurbita_digitata",32.212854,-111.006204,"H"
"202","Cucurbita_digitata",32.388407,-110.592309,"H"
"203","Cucurbita_digitata",32.801733,-109.632856,"H"
"204","Cucurbita_digitata",32.875065,-109.740636,"H"
"205","Cucurbita_digitata",32.896176,-109.827582,"H"
"206","Cucurbita_digitata",32.896176,-109.827582,"H"
"207","Cucurbita_digitata",32.896176,-109.827582,"H"
"208","Cucurbita_digitata",32.896176,-109.827582,"H"
"209","Cucurbita_digitata",32.965903,-108.57672,"H"
"210","Cucurbita_digitata",32.994505,-111.537625,"H"
"211","Cucurbita_digitata",32.994505,-111.537625,"H"
"212","Cucurbita_digitata",33.058106,-112.047642,"H"
"213","Cucurbita_digitata",33.058106,-112.047642,"H"
"214","Cucurbita_digitata",33.058106,-112.047642,"H"
"215","Cucurbita_digitata",33.058106,-112.047642,"H"
"216","Cucurbita_digitata",33.058106,-112.047642,"H"
"217","Cucurbita_digitata",33.228103,-112.166537,"H"
"218","Cucurbita_digitata",33.235313,-114.679957,"H"
"219","Cucurbita_digitata",33.376167,-110.75372,"H"
"220","Cucurbita_digitata",33.376167,-110.75372,"H"
"221","Cucurbita_digitata",33.376167,-110.75372,"H"
"222","Cucurbita_digitata",33.597549,-111.205403,"H"
"223","Cucurbita_digitata",33.667548,-111.134289,"H"
"224","Cucurbita_digitata",33.667548,-111.134289,"H"
"225","Cucurbita_digitata",33.733895,-110.540201,"H"
"226","Cucurbita_digitata",33.766687,-116.359177,"H"
"227","Cucurbita_digitata",33.865293,-117.808945,"H"
"228","Cucurbita_digitata",33.957543,-111.186796,"H"
"229","Cucurbita_digitata",31.333333,-115.75,"H"
"230","Cucurbita_digitata",31.833333,-113.5,"H"
"231","Cucurbita_digitata",32.349722,-108.708889,"H"
"232","Cucurbita_digitata",32.769722,-116.490833,"H"
"233","Cucurbita_digitata",32.769722,-116.490833,"H"
"234","Cucurbita_digitata",32.769722,-116.490833,"H"
"235","Cucurbita_digitata",33.359238,-114.711441,"H"
"236","Cucurbita_digitata",33.85,-113.5,"H"
"237","Cucurbita_digitata",31.858333,-116.091667,"H"
"238","Cucurbita_digitata",29.19794,-109.74622,"H"
"239","Cucurbita_digitata",29.243611,-109.743611,"H"
"240","Cucurbita_digitata",29.562222,-110.891389,"H"
"241","Cucurbita_digitata",29.588383,-110.886838,"H"
"242","Cucurbita_digitata",29.791389,-112.5575,"H"
"243","Cucurbita_digitata",29.820613,-112.57138,"H"
"244","Cucurbita_digitata",29.865,-110.217778,"H"
"245","Cucurbita_digitata",30.69474,-110.93063,"H"
"246","Cucurbita_digitata",30.858333,-111.241667,"H"
"247","Cucurbita_digitata",31.014167,-110.196667,"H"
"248","Cucurbita_digitata",31.125,-116.158333,"H"
"249","Cucurbita_digitata",31.125,-116.158333,"H"
"250","Cucurbita_digitata",31.295833,-115.583333,"H"
"251","Cucurbita_digitata",31.295833,-115.591667,"H"
"252","Cucurbita_digitata",31.625,-108.475,"H"
"253","Cucurbita_digitata",31.775,-116.025,"H"
"254","Cucurbita_digitata",31.775,-116.025,"H"
"255","Cucurbita_digitata",31.875,-116.275,"H"
"256","Cucurbita_digitata",30.958333,-110.858333,"H"
"257","Cucurbita_digitata",27.525,-105.025,"H"
"258","Cucurbita_digitata",27.525,-105.025,"H"
"259","Cucurbita_digitata",29.55,-110.416667,"H"
"260","Cucurbita_digitata",29.916667,-111.652778,"H"
"261","Cucurbita_digitata",30.045139,-111.229622,"H"
"262","Cucurbita_digitata",30.04528,-111.22972,"H"
"263","Cucurbita_digitata",30.283886,-107.788133,"H"
"264","Cucurbita_digitata",30.299142,-111.098761,"H"
"265","Cucurbita_digitata",30.371122,-107.962394,"H"
"266","Cucurbita_digitata",30.826939,-109.223611,"H"
"267","Cucurbita_digitata",31.875,-107.675,"H"
"268","Cucurbita_digitata",33.98365,-111.708756,"H"
"269","Cucurbita_digitata",33.98365,-111.708756,"H"
"270","Cucurbita_digitata",31.491667,-115.358333,"H"
"271","Cucurbita_digitata",31.491667,-115.358333,"H"
"272","Cucurbita_digitata",31.917579,-107.667145,"H"
"273","Cucurbita_digitata",29.770833,-109.198611,"H"
"274","Cucurbita_digitata",30.080556,-111.097222,"H"
"275","Cucurbita_digitata",30.325,-110.809722,"H"
"276","Cucurbita_digitata",30.603056,-110.101944,"H"
"277","Cucurbita_digitata",30.806917,-110.591117,"H"
"278","Cucurbita_digitata",30.855278,-110.6625,"H"
"279","Cucurbita_digitata",30.870833,-110.725,"H"
"280","Cucurbita_digitata",31.262778,-110.585278,"H"
"281","Cucurbita_digitata",28.065278,-109.385556,"H"
"282","Cucurbita_digitata",30.091667,-115.691667,"H"
"283","Cucurbita_digitata",30.091667,-115.691667,"H"
"284","Cucurbita_digitata",30.8775,-109.210556,"H"
"285","Cucurbita_digitata",30.931111,-109.571389,"H"
"286","Cucurbita_digitata",30.95881,-108.338823,"H"
"287","Cucurbita_digitata",31.001111,-108.068056,"H"
"288","Cucurbita_digitata",31.348637,-110.225816,"H"
"289","Cucurbita_digitata",31.396636,-111.034269,"H"
"290","Cucurbita_digitata",31.40248,-111.088094,"H"
"291","Cucurbita_digitata",31.402577,-111.088203,"H"
"292","Cucurbita_digitata",31.402601,-111.088321,"H"
"293","Cucurbita_digitata",31.40274,-111.088203,"H"
"294","Cucurbita_digitata",31.471483,-110.26738,"H"
"295","Cucurbita_digitata",31.487092,-110.737205,"H"
"296","Cucurbita_digitata",32.057918,-110.07907,"H"
"297","Cucurbita_digitata",32.058423,-110.077337,"H"
"298","Cucurbita_digitata",32.058608,-110.077527,"H"
"299","Cucurbita_digitata",32.058646,-110.077689,"H"
"300","Cucurbita_digitata",32.058691,-110.077647,"H"
"301","Cucurbita_digitata",32.058777,-110.077585,"H"
"302","Cucurbita_digitata",32.060181,-110.077182,"H"
"303","Cucurbita_digitata",32.347033,-111.093261,"H"
"304","Cucurbita_digitata",32.347258,-111.093217,"H"
"305","Cucurbita_digitata",32.428944,-110.911843,"H"
"306","Cucurbita_digitata",32.428944,-110.911843,"H"
"307","Cucurbita_digitata",32.444,-108.6745,"H"
"308","Cucurbita_digitata",32.613682,-111.430426,"H"
"309","Cucurbita_digitata",33.795243,-111.791043,"H"
"310","Cucurbita_digitata",34.14676,-112.002804,"H"
"311","Cucurbita_digitata",34.40374,-112.865138,"H"
"312","Cucurbita_digitata",33.359238,-114.71144,"H"
"313","Cucurbita_digitata",31.96767,-110.46497,"H"
"314","Cucurbita_digitata",30.016667,-110.216667,"H"
"315","Cucurbita_digitata",30.911944,-110.860278,"H"
"316","Cucurbita_digitata",30.911944,-110.860278,"H"
"317","Cucurbita_digitata",31.21666,-115.6,"H"
"318","Cucurbita_digitata",32.07666,-110.45,"H"
"319","Cucurbita_digitata",32.316667,-114.216667,"H"
"320","Cucurbita_digitata",30.00778,-110.21556,"H"
"321","Cucurbita_digitata",30.025,-110.175,"H"
"322","Cucurbita_digitata",30.241667,-107.741667,"H"
"323","Cucurbita_digitata",30.241667,-107.741667,"H"
"324","Cucurbita_digitata",30.241667,-107.741667,"H"
"325","Cucurbita_digitata",30.891667,-110.858333,"H"
"326","Cucurbita_digitata",30.891667,-110.858333,"H"
"327","Cucurbita_digitata",30.891667,-110.858333,"H"
"328","Cucurbita_digitata",32.262394,-114.10153,"H"
"329","Cucurbita_digitata",32.271695,-114.114293,"H"
"330","Cucurbita_digitata",32.281111,-114.230556,"H"
"331","Cucurbita_digitata",32.281389,-114.230833,"H"
"332","Cucurbita_digitata",32.306944,-114.331111,"H"
"333","Cucurbita_digitata",32.323569,-114.255003,"H"
"334","Cucurbita_digitata",31.677927,-110.65567,"H"
"335","Cucurbita_digitata",29.816111,-111.074722,"H"
"336","Cucurbita_digitata",29.916667,-111.652778,"H"
"337","Cucurbita_digitata",30.04528,-111.22972,"H"
"338","Cucurbita_digitata",30.108333,-115.675,"H"
"339","Cucurbita_digitata",30.108333,-115.675,"H"
"340","Cucurbita_digitata",30.678333,-108.293333,"H"
"341","Cucurbita_digitata",30.735,-108.38,"H"
"342","Cucurbita_digitata",30.81,-108.45,"H"
"343","Cucurbita_digitata",30.836667,-108.51,"H"
"344","Cucurbita_digitata",30.906667,-108.421667,"H"
"345","Cucurbita_digitata",30.675,-110.908333,"H"
"346","Cucurbita_digitata",30.9554519,-110.8678834,"H"
"347","Cucurbita_digitata",31.058333,-110.891667,"H"
"348","Cucurbita_digitata",30.191667,-107.658333,"H"
"349","Cucurbita_digitata",30.191667,-107.658333,"H"
"350","Cucurbita_digitata",30.291667,-107.808333,"H"
"351","Cucurbita_digitata",30.291667,-107.808333,"H"
"352","Cucurbita_digitata",30.291667,-107.808333,"H"
"353","Cucurbita_digitata",33.9274,-116.6329,"H"
"354","Cucurbita_digitata",33.9274,-116.6329,"H"
"355","Cucurbita_digitata",31.333333,-115.75,"H"
"356","Cucurbita_digitata",30.07656,-115.70065,"H"
"357","Cucurbita_digitata",31.491667,-115.358333,"H"
"358","Cucurbita_digitata",31.591667,-115.858333,"H"
"359","Cucurbita_digitata",31.608333,-115.708333,"H"
"360","Cucurbita_digitata",31.708333,-115.841667,"H"
"361","Cucurbita_digitata",31.875,-116.141667,"H"
"362","Cucurbita_digitata",31.858333,-116.091667,"H"
"363","Cucurbita_digitata",32.92,-111.42,"H"
"364","Cucurbita_digitata",31.33333,-115.75,"H"
"365","Cucurbita_digitata",32.76972,-116.49083,"H"
"366","Cucurbita_digitata",29.882778,-109.301111,"H"
"367","Cucurbita_digitata",30.125,-107.625,"H"
"368","Cucurbita_digitata",30.125,-107.625,"H"
"369","Cucurbita_digitata",30.208333,-107.975,"H"
"370","Cucurbita_digitata",30.208333,-107.975,"H"
"371","Cucurbita_digitata",30.758333,-115.225,"H"
"372","Cucurbita_digitata",30.758333,-115.225,"H"
"373","Cucurbita_digitata",32.7806866,-108.4811472,"H"
"374","Cucurbita_palmata",34.42389,-119.70694,"G"
"375","Cucurbita_palmata",32.713843,-114.42268,"G"
"376","Cucurbita_palmata",33.078535,-116.531167,"G"
"377","Cucurbita_palmata",33.133228,-116.525157,"G"
"378","Cucurbita_palmata",33.151165,-116.545065,"G"
"379","Cucurbita_palmata",33.426885,-116.835336,"G"
"380","Cucurbita_palmata",33.91319,-116.78263,"G"
"381","Cucurbita_palmata",34.050013,-116.55643,"G"
"382","Cucurbita_palmata",34.1233,-112.95191,"G"
"383","Cucurbita_palmata",34.13519,-116.3502,"G"
"384","Cucurbita_palmata",34.13522,-116.16705,"G"
"385","Cucurbita_palmata",34.728813,-115.675533,"G"
"386","Cucurbita_palmata",34.91683,-115.64769,"G"
"387","Cucurbita_palmata",34.916833,-115.647689,"G"
"388","Cucurbita_palmata",34.97063,-115.64499,"G"
"389","Cucurbita_palmata",34.99561,-115.10468,"G"
"390","Cucurbita_palmata",34.999057,-115.654694,"G"
"391","Cucurbita_palmata",35.06151,-114.2301,"G"
